"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","ProductDescription"
"S3","MEX","012","Mexico","USA","United States",2000,"Export",6,87080.608,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2000,"Import",5,620349.662,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2001,"Export",6,57890.639,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2001,"Import",5,729281.007,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2002,"Export",6,47511.268,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2002,"Import",5,654081.337,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2003,"Export",6,59330.804,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2003,"Import",5,796964.098,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2004,"Export",6,160213.848,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2004,"Import",5,989819.481,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2005,"Export",6,36678.01,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2005,"Import",5,1165605.918,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2006,"Export",6,32534.052,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2006,"Import",5,1251495.05,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2007,"Export",6,27239.488,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2007,"Import",5,1362433.44,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2008,"Export",6,26343.204,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2008,"Import",5,1627026.817,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2009,"Export",6,27077.963,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2009,"Import",5,1580328.567,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2010,"Export",6,30545.541,"Meat nes,fresh/chld/froz"
"S3","MEX","012","Mexico","USA","United States",2010,"Import",5,1969124.378,"Meat nes,fresh/chld/froz"
"S3","MEX","016","Mexico","USA","United States",1990,"Import",5,6566.485,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1991,"Export",6,62.152,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1991,"Import",5,13037.348,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1992,"Export",6,6,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1992,"Import",5,16271,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1993,"Export",6,965,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1993,"Import",5,27129,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1994,"Export",6,1071.131,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1994,"Import",5,34807,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1995,"Export",6,2250,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1995,"Import",5,17141,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1996,"Export",6,3485.205,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1996,"Import",5,21313.646,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1997,"Export",6,1274.409,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1997,"Import",5,27333.266,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1998,"Export",6,2244.37,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1998,"Import",5,28517.62,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1999,"Export",6,6016.761,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",1999,"Import",5,27381.434,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2000,"Export",6,4628.456,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2000,"Import",5,44936.841,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2001,"Export",6,1606.598,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2001,"Import",5,63626.298,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2002,"Export",6,251.831,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2002,"Import",5,40278.764,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2003,"Export",6,799.802,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2003,"Import",5,35200.452,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2004,"Export",6,540.897,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2004,"Import",5,39446.634,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2005,"Export",6,149.053,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2005,"Import",5,36646.079,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2006,"Export",6,45.66,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2006,"Import",5,37801.133,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2007,"Export",6,6.868,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2007,"Import",5,42916.174,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2008,"Export",6,2.829,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2008,"Import",5,49685.472,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2009,"Export",6,19.435,"Meat/offal preserved"
